Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP4,2031,24606.43941,11280.44857,16466.72707,25951.66869,1292.704092,6007.6112,2187.953663,41682.7205,46121.937,39274.07747,37666.29741,57831.82957,36310.01212,8638.51415
SSP4,2032,24552.26707,11334.10954,16954.72445,26658.94054,1317.512803,6036.4864,2199.72245,41327.82861,46121.937,38939.69307,37769.98369,57991.02672,36409.96487,8542.3038
SSP4,2033,24494.77434,11392.53601,17446.12397,27369.70448,1342.438186,6065.3616,2211.491238,40970.35824,46121.937,38602.87919,37873.66997,58150.22387,36509.91762,8446.09345
SSP4,2034,24418.07755,11456.27293,17943.75381,28088.41737,1367.480241,6094.2368,2223.260025,40610.30939,46121.937,38263.63581,37977.35625,58309.42102,36609.87037,8349.8831
SSP4,2035,24359.56067,11532.70016,18442.52813,28806.06855,1392.638969,6123.112,2235.028813,40247.68205,46121.937,37921.96296,38081.04253,58468.61817,36709.82312,8253.67275
SSP4,2036,24677.41016,12122.42926,17964.90755,27883.38543,1417.309456,6151.9872,2246.7976,39865.46152,46121.937,37561.8291,38168.43839,58602.80346,36794.07205,8157.4624
SSP4,2037,24752.13277,12710.58994,17530.44436,27039.9973,1442.078285,6180.8624,2258.566388,39481.06761,46121.937,37199.64747,38255.83426,58736.98874,36878.32097,8061.25205
SSP4,2038,24983.1317,12338.1026,18938.93969,29265.2611,1466.945456,6209.7376,2270.335175,39094.50034,46121.937,36835.41805,38343.23012,58871.17403,36962.56989,7965.0417
SSP4,2039,25204.29642,11968.86442,20392.90948,31575.28295,1491.910968,6238.6128,2282.103963,38705.75969,46121.937,36469.14085,38430.62599,59005.35931,37046.81881,7868.83135
SSP4,2040,25299.62359,12082.17659,21022.86076,32491.13502,1516.974822,6267.488,2293.87275,38314.84568,46121.937,36100.81586,38518.02186,59139.54459,37131.06774,7772.621
SSP4,2041,25356.96778,12230.56484,21617.6809,33342.07045,1541.451104,6296.3632,2305.641538,38384.70014,46121.937,36166.63377,38588.24675,59247.36602,37198.76397,7676.41065
SSP4,2042,25342.15856,12395.80823,22259.04233,34261.58848,1566.006405,6325.2384,2317.410325,38454.55461,46121.937,36232.45169,38658.47164,59355.18744,37266.46021,7580.2003
SSP4,2043,25373.16519,12577.37698,22940.57038,35240.09039,1590.640727,6354.1136,2329.179113,38524.40907,46121.937,36298.2696,38728.69653,59463.00887,37334.15645,7483.98995
SSP4,2044,25330.36305,12777.06369,23666.28914,36282.65359,1615.354069,6382.9888,2340.9479,38594.26354,46121.937,36364.08751,38798.92141,59570.83029,37401.85268,7387.7796
SSP4,2045,25361.60277,12587.51088,25168.70865,38640.27078,1640.14643,6411.864,2352.716688,38664.118,46121.937,36429.90543,38869.1463,59678.65172,37469.54892,7291.56925
SSP4,2046,25593.434,12409.84934,26663.04769,40989.56665,1663.963551,6440.7392,2364.485475,38709.44676,46121.937,36472.61486,38914.71543,59748.61735,37513.4772,7195.3589
SSP4,2047,25737.92287,12244.93387,28198.05485,43407.3665,1687.831947,6469.6144,2376.254263,38754.77552,46121.937,36515.32429,38960.28456,59818.58297,37557.40548,7099.14855
SSP4,2048,25913.21492,12932.26677,27460.96492,42054.52855,1711.75162,6498.4896,2388.02305,38800.10428,46121.937,36558.03371,39005.85369,59888.5486,37601.33376,7002.9382
SSP4,2049,26079.31553,13627.30004,25707.9923,39189.31157,1735.722569,6527.3648,2399.791838,38845.43304,46121.937,36600.74314,39051.42282,59958.51423,37645.26204,6906.72785
SSP4,2050,26191.03732,14103.03383,24348.78382,37017.99587,1759.744795,6556.24,2411.560625,38890.7618,46121.937,36643.45257,39096.99195,60028.47985,37689.19032,6810.5175
SSP4,2051,26258.66813,14818.58801,22483.07449,34028.17877,1782.649531,6585.1152,2423.329413,38910.57944,46121.937,36662.12505,39116.91469,60059.06869,37708.39568,6714.30715
SSP4,2052,26260.92071,14825.47586,21960.98028,33271.50603,1805.576684,6613.9904,2435.0982,38930.39709,46121.937,36680.79753,39136.83742,60089.65753,37727.60103,6618.0968
SSP4,2053,25977.90957,15604.5076,19971.09822,30116.9182,1828.526256,6642.8656,2446.866988,38950.21474,46121.937,36699.47001,39156.76016,60120.24636,37746.80639,6521.88645
SSP4,2054,26042.79968,15900.47102,19282.44568,28950.58183,1851.498245,6671.7408,2458.635775,38970.03238,46121.937,36718.14249,39176.68289,60150.8352,37766.01175,6425.6761
SSP4,2055,26106.41017,15996.95111,19140.93924,28613.19138,1874.492653,6700.616,2470.404563,38989.85003,46121.937,36736.81497,39196.60563,60181.42404,37785.21711,6329.46575
SSP4,2056,26192.60565,16082.86527,18978.42772,28254.43345,1896.215308,6729.4912,2482.17335,38983.06166,46121.937,36730.41888,39189.78126,60170.94609,37778.63848,6233.2554
SSP4,2057,25942.25817,16171.97013,18810.22952,27889.01533,1917.930283,6758.3664,2493.942138,38976.2733,46121.937,36724.02278,39182.9569,60160.46815,37772.05985,6137.04505
SSP4,2058,25684.24285,16224.65051,18611.58025,27512.32891,1939.63758,6787.2416,2505.710925,38969.48493,46121.937,36717.62668,39176.13254,60149.99021,37765.48122,6040.8347
SSP4,2059,25393.18977,16195.08061,18356.67063,27122.17767,1961.337198,6816.1168,2517.479713,38962.69657,46121.937,36711.23058,39169.30818,60139.51226,37758.90259,5944.62435
SSP4,2060,25087.02742,16221.78995,18274.3978,27017.93852,1983.029137,6844.992,2529.2485,38955.9082,46121.937,36704.83448,39162.48381,60129.03432,37752.32396,5848.414
SSP4,2061,24973.16545,16759.4413,18973.79179,27910.63565,2003.253816,6873.8672,2541.017288,38920.76199,46121.937,36671.7192,39127.15123,60074.78561,37718.26362,5752.20365
SSP4,2062,24706.22569,17303.90096,19686.46908,28814.25017,2023.438738,6902.7424,2552.786075,38885.61578,46121.937,36638.60392,39091.81864,60020.5369,37684.20329,5655.9933
SSP4,2063,24116.27367,17513.82382,20206.66427,29711.17867,2043.583902,6931.6176,2564.554863,38850.46957,46121.937,36605.48864,39056.48606,59966.28819,37650.14296,5559.78295
SSP4,2064,23647.35007,17671.04029,20629.78292,30475.87992,2063.689308,6960.4928,2576.32365,38815.32336,46121.937,36572.37335,39021.15347,59912.03947,37616.08263,5463.5726
SSP4,2065,23237.33213,17832.1301,20610.38494,30325.61675,2083.754957,6989.368,2588.092438,38780.17714,46121.937,36539.25807,38985.82089,59857.79076,37582.02229,5367.36225
SSP4,2066,23332.12234,17862.35949,20333.95306,29804.20303,2102.704787,7018.2432,2599.861225,38725.21329,46121.937,36487.47031,38930.56557,59772.95322,37528.7566,5271.1519
SSP4,2067,23263.21899,17882.03096,20036.15926,29256.4518,2121.592442,7047.1184,2611.630013,38670.24943,46121.937,36435.68255,38875.31024,59688.11567,37475.49091,5174.94155
SSP4,2068,23115.55689,18029.36773,19990.32011,29070.0441,2140.417922,7075.9936,2623.3988,38615.28557,46121.937,36383.89478,38820.05492,59603.27812,37422.22522,5078.7312
SSP4,2069,22887.56358,18310.61487,20216.11048,29267.96844,2159.181225,7104.8688,2635.167588,38560.32171,46121.937,36332.10702,38764.7996,59518.44057,37368.95953,4982.52085
SSP4,2070,22670.2624,18561.81561,20417.96757,29446.46044,2177.882353,7133.744,2646.936375,38505.35785,46121.937,36280.31926,38709.54428,59433.60303,37315.69384,4886.3105
SSP4,2071,22810.45517,19036.72605,21058.6102,30222.84527,2173.764144,7162.6192,2658.705163,38432.54716,46121.937,36211.71595,38636.34749,59321.21863,37245.13271,4790.10015
SSP4,2072,22619.44311,19503.98229,21695.71895,30987.13277,2169.645935,7191.4944,2670.47395,38359.73648,46121.937,36143.11264,38563.1507,59208.83423,37174.57159,4693.8898
SSP4,2073,22432.55493,19963.37986,22328.18774,31737.44139,2165.527726,7220.3696,2682.242738,38286.92579,46121.937,36074.50933,38489.95391,59096.44982,37104.01046,4597.67945
SSP4,2074,22475.40574,20196.61694,22822.49221,32463.4049,2161.409517,7249.2448,2694.011525,38214.1151,46121.937,36005.90602,38416.75712,58984.06542,37033.44934,4501.4691
SSP4,2075,22519.92272,20418.51508,23305.32132,33175.24162,2157.291308,7278.12,2705.780313,38141.30441,46121.937,35937.30271,38343.56033,58871.68102,36962.88821,4405.25875
SSP4,2076,22145.69452,19939.61826,22608.16938,32365.73486,2151.909769,7306.9952,2717.5491,38046.15781,46121.937,35847.65417,38247.90919,58724.82081,36870.68127,4309.0484
SSP4,2077,22096.3321,19449.21041,21903.09227,31535.98192,2146.528229,7335.8704,2729.317888,37951.01121,46121.937,35758.00563,38152.25805,58577.96059,36778.47432,4212.83805
SSP4,2078,22234.93679,19311.71406,21401.67241,30704.06287,2141.14669,7364.7456,2741.086675,37855.86461,46121.937,35668.3571,38056.60691,58431.10037,36686.26738,4116.6277
SSP4,2079,22379.17113,19164.29379,20884.59221,29856.45103,2135.765151,7393.6208,2752.855463,37760.71801,46121.937,35578.70856,37960.95576,58284.24016,36594.06044,4020.41735
SSP4,2080,22523.40831,19017.22999,20371.64079,29021.30769,2130.383611,7422.496,2764.62425,37665.57141,46121.937,35489.06002,37865.30462,58137.37994,36501.85349,3924.207
SSP4,2081,22145.18117,18465.86639,19597.17946,28084.44683,2123.633464,7451.3712,2776.393038,37546.22758,46121.937,35376.61249,37745.32793,57953.17092,36386.19691,3827.99665
SSP4,2082,21921.27174,18362.75774,19241.41852,27492.20073,2116.883317,7480.2464,2788.161825,37426.88374,46121.937,35264.16496,37625.35123,57768.9619,36270.54033,3731.7863
SSP4,2083,21726.63668,18471.21836,19279.80855,27432.2784,2110.13317,7509.1216,2799.930613,37307.53991,46121.937,35151.71743,37505.37454,57584.75289,36154.88375,3635.57595
SSP4,2084,21514.14144,18533.42266,19289.77355,27358.90557,2103.383022,7537.9968,2811.6994,37188.19607,46121.937,35039.2699,37385.39785,57400.54387,36039.22717,3539.3656
SSP4,2085,21319.08293,18445.91875,18945.43231,26772.37721,2096.632875,7566.872,2823.468188,37068.85224,46121.937,34926.82236,37265.42116,57216.33485,35923.57059,3443.15525
SSP4,2086,20937.33535,18363.38529,19162.77944,27203.38903,2088.662747,7595.7472,2835.236975,36927.93892,46121.937,34794.05175,37123.7606,56998.83301,35787.01094,3346.9449
SSP4,2087,20663.60798,18441.14393,19458.10659,27628.68809,2080.692619,7624.6224,2847.005763,36787.0256,46121.937,34661.28113,36982.10005,56781.33117,35650.45129,3250.73455
SSP4,2088,20308.22179,18346.44066,19651.80668,28034.86144,2072.722491,7653.4976,2858.77455,36646.11228,46121.937,34528.51051,36840.4395,56563.82933,35513.89164,3154.5242
SSP4,2089,19971.70595,18280.25823,19853.42789,28429.60578,2064.752364,7682.3728,2870.543338,36505.19897,46121.937,34395.73989,36698.77894,56346.32749,35377.33199,3058.31385
SSP4,2090,19752.8397,18445.74192,20179.3986,28823.04031,2056.782236,7711.248,2882.312125,36364.28565,46121.937,34262.96927,36557.11839,56128.82565,35240.77234,2962.1035
SSP4,2091,19847.31399,18660.96629,20515.71584,29172.03079,2047.833646,7740.1232,2894.080913,36206.07295,46121.937,34113.89892,36398.06672,55884.62195,35087.44779,2865.89315
SSP4,2092,19659.31933,18869.90598,20847.73689,29511.76536,2038.885056,7768.9984,2905.8497,36047.86025,46121.937,33964.82857,36239.01505,55640.41826,34934.12324,2769.6828
SSP4,2093,19439.31434,19073.36808,21175.40521,29842.3586,2029.936467,7797.8736,2917.618488,35889.64755,46121.937,33815.75822,36079.96338,55396.21456,34780.79869,2673.47245
SSP4,2094,19277.7573,19271.17869,21498.43874,30162.14239,2020.987877,7826.7488,2929.387275,35731.43485,46121.937,33666.68787,35920.91171,55152.01086,34627.47414,2577.2621
SSP4,2095,19070.72802,19369.06223,21622.13983,30207.41263,2012.039287,7855.624,2941.156063,35573.22215,46121.937,33517.61751,35761.86004,54907.80716,34474.14959,2481.05175
SSP4,2096,18668.55584,19021.19232,21330.02941,29953.92619,2001.963609,7884.4992,2952.92485,35395.08232,46121.937,33349.77152,35582.77556,54632.84563,34301.51357,2384.8414
SSP4,2097,18265.69619,18503.48242,20690.86187,29220.10321,1991.887931,7913.3744,2964.693638,35216.94248,46121.937,33181.92553,35403.69108,54357.8841,34128.87756,2288.63105
SSP4,2098,17942.25649,18179.48732,20442.95882,29022.28969,1981.812252,7942.2496,2976.462425,35038.80265,46121.937,33014.07953,35224.60661,54082.92256,33956.24154,2192.4207
SSP4,2099,17912.50805,17858.16706,20195.85811,28823.9346,1971.736574,7971.1248,2988.231213,34860.66281,46121.937,32846.23354,35045.52213,53807.96103,33783.60553,2096.21035
SSP4,2100,17641.83862,17538.46233,19949.66096,28626.40187,1961.660895,8000,3000,34682.52298,46121.937,32678.38754,34866.43766,53532.9995,33610.96951,2000
