Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2033,1996.52258628769,996.099932355379,1085.05342707724,1678.05646246344,82.8056725560336,478.582171464836,173.653573147291,2999.01502191534,3076.00355132501,3568.02572833124,3052.58816710157,4610.70569131604,2344.86165201877,633.90366328491
SSP3,2034,2000.87363803495,1000.20222914506,1098.12408719213,1694.4839010752,82.7935867442571,478.512320500499,173.62822779824,2937.99998476112,3013.42218051904,3567.5049615014,3052.14263027453,4610.03274094414,2297.15538199867,621.006877043475
SSP3,2035,2004.79932583011,1004.46938616801,1111.20270414963,1710.83041150578,82.7815009324806,478.44246963379,173.602882351271,2877.00263346562,2950.85894977347,3566.98419369363,3051.69709246729,4609.35979057224,2249.46294037516,608.113829048135
SSP3,2036,2006.74015378793,1013.08610812467,1124.30886819825,1724.25502961772,82.7175468613103,478.072841748411,173.46876287799,2814.2582789919,2886.50386733971,3564.22846730395,3049.33945927402,4605.79876148075,2200.40455553505,594.851515973066
SSP3,2037,2008.8311638381,1021.99277500916,1138.07313416254,1738.01468374291,82.65359279014,477.703213960661,173.334643404709,2751.60751014997,2822.24477406331,3561.47274091428,3046.98182510055,4602.23773238926,2151.41934522059,581.608984233094
SSP3,2038,2010.59856700693,1031.19123377049,1152.26381653839,1752.31537962173,82.5896387095178,477.333586075283,173.200523931428,2689.0503279177,2758.08166994427,3558.7170145246,3044.62419092709,4598.67670233351,2102.50730647322,568.386233909654
SSP3,2039,2011.94744708384,1040.75084588865,1166.93407044553,1767.29499183213,82.5256846383475,476.963958287532,173.066404458147,2626.58673229509,2694.01455400514,3555.96128813492,3042.26655773381,4595.11567324202,2053.66844126531,555.183264921311
SSP3,2040,2012.9247299355,1050.87698282575,1182.28347202501,1783.19400197373,82.4617305577253,476.594330499782,172.932284984866,2564.21672230426,2630.04342624594,3553.20556174525,3039.90892356035,4591.55464415053,2004.90274861067,542.000077268065
SSP3,2041,2006.34100476163,1049.03597146558,1190.89962205327,1796.80159446295,82.3511957550448,475.955485581786,172.700480038763,2500.52591329659,2564.71759400649,3548.44271122266,3035.83411513744,4585.39995170529,1955.10435323144,528.537711591574
SSP3,2042,2002.07090061735,1056.14544206584,1204.23592694553,1811.7510644659,82.2406609618162,475.316640566162,172.46867509266,2436.99685371964,2499.55766233988,3543.67986070008,3031.75930769472,4579.24526022432,1905.43242624121,515.109534937949
SSP3,2043,1997.44236418475,1063.93478010224,1218.44628000075,1827.95204981186,82.1301261591357,474.677795648166,172.236870146557,2373.6295435734,2434.56363222352,3538.91701115543,3027.68449927181,4573.09056777908,1855.88696763999,501.715547225754
SSP3,2044,1992.66430443794,1073.06364277374,1233.74662746621,1845.30129319093,82.0195913564552,474.03895073017,172.005065200455,2310.42398285788,2369.73550463485,3534.15416063285,3023.60969182909,4566.93587533385,1806.46797644158,488.355748699297
SSP3,2045,1987.45279380293,1082.20014909153,1249.56636362365,1863.89117305221,81.9090565537748,473.400105812175,171.77326035227,2247.38017059519,2305.07327761901,3529.39131011026,3019.53488340618,4560.78118288861,1757.17545363218,475.03013911427
SSP3,2046,1980.47622146266,1093.19793493504,1265.64966304611,1880.7009975124,81.7363301955198,472.401819638275,171.411032150022,2182.83723098146,2238.87343832713,3521.94867931825,3013.16741582893,4551.16360045001,1706.71079620374,461.387657877417
SSP3,2047,1972.37933993839,1104.67484233166,1282.26464739437,1898.44647614823,81.5636038372648,471.403533464375,171.048803947775,2118.5470467943,2172.93284384903,3514.5060475483,3006.79994825168,4541.54601704714,1656.44376295314,447.798601864783
SSP3,2048,1964.1657049646,1116.25562105963,1299.40016294069,1917.24498021828,81.3908774695579,470.405247290475,170.686575745527,2054.50961901159,2107.25149418473,3507.06341577835,3000.43247969423,4531.92843460854,1606.37435486656,434.262971157804
SSP3,2049,1952.9076505512,1125.40358464035,1315.57047694433,1936.8634352525,81.2181511113029,469.406961116576,170.324347543279,1990.72494763334,2041.82938933421,3499.62078498633,2994.06501211697,4522.31085120567,1556.50257095781,420.780765593608
SSP3,2050,1941.10273205628,1133.58708264416,1331.56391763348,1957.36823414277,81.045424743596,468.408674942676,169.962119341032,1927.19303265953,1976.66652929748,3492.17815321638,2987.69754453972,4512.69326876707,1506.8284112269,407.351985335067
SSP3,2051,1925.63006831058,1145.46070078671,1348.25688020226,1975.27689569051,80.8135282756217,467.068410278364,169.475804170943,1862.55015024452,1910.36418141277,3482.18593215101,2979.14880103469,4499.78103272275,1456.28561083307,393.688379310567
SSP3,2052,1909.66413720295,1157.83944452043,1365.76192233434,1994.07942269767,80.5816318076474,465.728145614052,168.989489000854,1798.24661023195,1844.40988830078,3472.19371108564,2970.60005850985,4486.86879667842,1406.00813478604,380.096500231552
SSP3,2053,1893.67472191108,1165.06933947917,1373.14127609569,1998.29712980388,80.3497353302213,464.387880949739,168.503173928683,1734.28241262184,1778.80364702923,3462.20149002027,2962.05131500482,4473.9565606341,1355.99598308581,366.576347935148
SSP3,2054,1876.46121573256,1155.9438752711,1348.71925987569,1957.25124093639,80.117838862247,463.047616285427,168.016858758594,1670.65755545842,1713.54545955295,3452.20926895489,2953.50257247998,4461.04432458977,1306.24915474619,353.127922665665
SSP3,2055,1859.25922464783,1146.37095604457,1322.96393033546,1914.5769879473,79.8859423942727,461.707351621115,167.530543686423,1607.37204167532,1648.63532587197,3442.21704886745,2944.95382897495,4448.13208854545,1256.76764976718,339.751224260229
SSP3,2056,1847.06894993127,1150.02795275056,1323.36911590243,1909.30115987892,79.5981490503766,460.044026478611,166.927006007699,1543.3420750837,1582.96162848057,3429.81627962494,2934.34447715474,4432.10745763375,1206.7040750115,326.217170564745
SSP3,2057,1819.99724454668,1136.61935487954,1294.43120726942,1865.04048155097,79.3103557064805,458.380701238478,166.323468328975,1479.73324627979,1517.7198803424,3417.41550940449,2923.73512435434,4416.08282575778,1156.96977822483,312.772132958631
SSP3,2058,1789.71299413696,1115.24812630146,1269.41336976644,1835.80966751663,79.0225623720362,456.717376095974,165.719930650251,1416.54555428573,1452.91008048003,3405.01474016198,2913.12577253413,4400.05819388181,1107.56475940717,299.416111523326
SSP3,2059,1790.82555543343,1104.53383602904,1241.39375209344,1790.47110850596,78.7347690281401,455.054050855841,165.116393069445,1353.77900105725,1388.5322298709,3392.61397091947,2902.51641973372,4384.03356297011,1058.48901757234,286.149106258827
SSP3,2060,1790.78145014171,1093.97911326929,1213.17826100691,1745.46214463521,78.446975684244,453.390725615708,164.512855390721,1291.43358561649,1324.58632753757,3380.21320167695,2891.90706791351,4368.00893109414,1009.7425546927,272.971117083699
