Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2065,946.88837279207,637.413068954591,714.809085754267,1012.06793549234,42.4625588627568,245.415839245569,89.0491538316381,543.697785247808,557.655198898691,1829.6754058847,1565.36020744622,2364.35929805911,425.104935407872,114.921737712811
SSP3,2066,941.621352855824,630.963530037131,698.13520691326,986.620202251165,42.2654179872013,244.276447443983,88.6357254040161,510.249356649309,523.348106567106,1821.18077365975,1558.09271117362,2353.3822891228,398.952369602572,107.851722643672
SSP3,2067,927.246791675779,619.083555126669,679.106604720291,960.895728741659,42.068277102194,243.137055544769,88.222296986186,477.089410848181,489.336902772801,1812.6861414348,1550.82521392083,2342.40528018649,373.025362085729,100.842684379886
SSP3,2068,926.985031309362,612.515220989136,662.54661435482,935.277298103744,41.8711362171866,241.997663645555,87.808868558564,444.217948039998,455.621587711259,1804.19150920985,1543.55771764823,2331.42827221445,347.323912660104,93.8946228764241
SSP3,2069,922.362204512529,606.051280503615,646.221923359397,910.119448457019,41.6739953416311,240.858271746341,87.3954401407339,411.634968029185,422.202161186996,1795.6968769849,1536.29022137563,2320.45126327814,321.848021522936,87.0075382233455
SSP3,2070,914.99878587565,602.2314456501,635.271599390104,892.434129854039,41.4768544566238,239.718879847127,86.9820117131119,379.34047091353,389.078623200012,1787.20224378202,1529.02272510304,2309.47425434183,296.597688575604,80.1814303756206
SSP3,2071,908.666012277281,608.033537410499,643.711455109299,901.366435576283,41.2678795477822,238.511092230305,86.5437659115053,377.429220908023,387.118309006118,1778.19769389357,1521.31897344884,2297.83831545579,295.103325590139,79.777448272494
SSP3,2072,902.307874851941,613.647752747511,651.990048178335,910.00580740965,41.0589046483925,237.303304711111,86.1055201001069,375.517970902516,385.157994812224,1769.19314400512,1513.61522277484,2286.20237560548,293.608962703292,79.3734661693674
SSP3,2073,895.972994322729,619.05545649588,660.084142601149,918.309772488499,40.8499297395509,236.095517094289,85.6672742985003,373.606720897009,383.197680520588,1760.18859411667,1505.91147112065,2274.56643671944,292.114599816446,78.9694840662408
SSP3,2074,889.343623359565,624.32577591196,668.051785826746,926.350985711274,40.6409548401612,234.887729477467,85.2290284871019,371.695470891502,381.237366326694,1751.18404325029,1498.20771946646,2262.9304978334,290.62023683098,78.5655019631141
