"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"36","SSP2",2055,11025.3925274597,5848.64123442672,6605.44837563218,11005.9132009847,456.17653467255,1923.68272169589,1888.8686537422,42781.7281341522,43373.0469175149,35063.0802190336,33235.9272065299,26855.6509042331,31159.1974272717
"37","SSP2",2056,11036.7128045273,5965.84395837926,6708.06139890617,11110.0307603327,457.724342245058,1942.27359078303,1907.1230724509,43195.1796342845,43792.2130450991,35395.2738474406,33465.7097216087,26946.7721625066,31264.9206244673
"38","SSP2",2057,11048.3121379269,5970.26052938815,6600.14232326477,10884.4626525697,459.272149817567,1960.94604809472,1925.45760283193,43610.4456151533,44213.2187327373,35728.9094932407,33696.2836019088,27037.8934207802,31370.643821663
"39","SSP2",2058,11036.5765816316,5950.49693407305,6535.63979113339,10778.007585951,460.819957390076,1979.70009363097,1943.87224488529,44027.5260767587,44636.0639804296,36063.9872205095,33927.6488474302,27129.0146790537,31476.3670188587
"40","SSP2",2059,11025.2162409291,5969.02298562803,6552.2529662834,10801.7983169476,462.367764962584,1998.53572739177,1962.36699861099,44446.4210191006,45060.7487881759,36400.5069972632,34159.8054581727,27220.1359373272,31582.0902160543
"41","SSP2",2060,11014.0520755777,5948.14757999361,6485.44504155893,10691.4545579148,463.915572535093,2017.45294937712,1980.94186400902,44867.1304421792,45487.2731559762,36738.4687910855,34392.7534341365,27311.2571956007,31687.81341325
"42","SSP2",2061,11044.2356242617,6142.70215022941,6755.98880901369,11059.9735511621,465.250615018329,2035.52088970779,1998.6828177242,45268.9522719711,45894.6488707065,37060.9242294552,34610.6648731892,27389.8527219968,31779.0036633991
"43","SSP2",2062,11054.7982059033,6337.10552619901,7027.08407757285,11427.8197180845,466.585657501565,2053.65920296327,2016.49287078213,45672.3391599211,46303.6112754533,37384.6234899638,34829.2588946305,27468.4482483928,31870.1939135483
"44","SSP2",2063,10953.4891215373,6481.8036222292,7272.11888569911,11792.6365240484,467.920699984802,2071.86788914356,2034.37202318281,46077.291106029,46714.1603702164,37709.566539915,35048.5354984606,27547.0437747889,31961.3841636974
"45","SSP2",2064,10854.0048405461,6543.90149690012,7350.22572787528,11894.759552164,469.255742468038,2090.14694824864,2052.32027492625,46483.8081102949,47126.2961549959,38035.7534446079,35268.4946846794,27625.6393011849,32052.5744138465
"46","SSP2",2065,10769.9308083352,6631.4788986335,7400.55621500006,11906.4232403205,470.590784951274,2108.49638027853,2070.33762601244,46891.8901727188,47540.0186297918,38363.1841714397,35489.1364532868,27704.234827581,32143.7646639957
"47","SSP2",2066,10671.5776243456,6630.58639277532,7263.23338028478,11630.7409692849,471.782035643409,2126.26813193752,2087.78775136428,47287.1249166646,47940.7162135556,38680.0696067392,35699.580130199,27774.3651615543,32225.1331971848
"48","SSP2",2067,10599.2290079097,6625.00543010436,7124.05834280472,11350.6014744876,472.973286335544,2144.1026769506,2105.2995336603,47683.7561529598,48342.829591651,38998.0649302274,35910.6328714318,27844.4954955277,32306.5017303739
"49","SSP2",2068,10516.8098416037,6624.45379459371,6995.32644132085,11090.6990022499,474.164537027678,2162.00001531777,2122.87297290051,48081.7838816043,48746.358764078,39317.1701090217,36122.2946769851,27914.6258295011,32387.870263563
"50","SSP2",2069,10435.3965070488,6698.6674514728,7029.91128420634,11084.3802254852,475.355787719813,2179.96014703904,2140.50806908492,48481.2081025982,49151.3037308366,39637.3851099063,36334.565546859,27984.7561634744,32469.2387967521
"51","SSP2",2070,10333.5104752893,6693.77848607866,7020.90848515395,11068.6567835179,476.547038411948,2197.9830721144,2158.20482221351,48882.0288159415,49557.6644919268,39958.7099992293,36547.4454810535,28054.8864974478,32550.6073299412
"52","SSP2",2071,10555.2930915414,6862.95240919214,7269.02016378216,11392.1044761633,477.62255424783,2202.94368546526,2163.0756602972,48992.3503410879,49669.5108547287,40048.892545592,36629.9291672535,28118.2033838614,32624.0705787479
"53","SSP2",2072,10580.7918015699,7014.61862476205,7510.28178143549,11707.6245844234,478.698070083712,2207.90429881612,2167.9464983809,49102.6718662342,49781.3572175307,40139.0750919547,36712.4128534535,28181.520270275,32697.5338275546
"54","SSP2",2073,10759.1216429061,7024.51539891376,7669.50033672119,12008.264726036,479.773585919594,2212.86491216699,2172.81733646459,49212.9933913806,49893.2035803326,40229.2576383174,36794.8965396535,28244.8371566887,32770.9970763612
"55","SSP2",2074,10943.0810010196,6987.09900652307,7727.8314715196,12156.0638632331,480.849101755476,2217.82552551785,2177.68817454828,49323.314916527,50005.0499431345,40319.4401846801,36877.3802258535,28308.1540431023,32844.4603251679
"56","SSP2",2075,11120.0708473681,6887.65702768202,7654.18481737418,12100.7172320354,481.924617591358,2222.78613886871,2182.55901263197,49433.6364416733,50116.8963059364,40409.6227310428,36959.8639120535,28371.4709295159,32917.9235739745
"57","SSP2",2076,11105.3914596316,6698.76747277836,7395.61765858889,11752.9470661251,482.844651246618,2227.02962007211,2186.72569694922,49528.009311554,50212.5735749854,40486.7680179857,37030.4233262268,28425.6343964806,32980.7665922472
"58","SSP2",2077,11071.0408026424,6508.43233147443,7134.15775499824,11403.3780038344,483.764684901878,2231.27310127551,2190.89238126647,49622.3821814346,50308.2508440345,40563.9133049286,37100.9827404,28479.7978634453,33043.6096105198
"59","SSP2",2078,10935.2017840794,6465.04840956426,6954.39359762885,11059.3594991952,484.684718557138,2235.51658247891,2195.05906558371,49716.7550513153,50403.9281130835,40641.0585918715,37171.5421545733,28533.96133041,33106.4526287925
"60","SSP2",2079,10783.8616197599,6419.03976608273,6805.67825968488,10783.4783367559,485.604752212398,2239.76006368231,2199.22574990096,49811.1279211959,50499.6053821325,40718.2038788143,37242.1015687466,28588.1247973747,33169.2956470651
"61","SSP2",2080,10551.2656543991,6308.2183584923,6724.13144705051,10710.0820333746,486.524785867658,2244.00354488571,2203.3924342182,49905.5007910766,50595.2826511816,40795.3491657572,37312.6609829198,28642.2882643394,33232.1386653378
"62","SSP2",2081,10523.8925741979,6107.98460533365,6455.82150659467,10343.6715506676,487.250759056879,2247.35195889754,2206.6802499247,49979.9678205504,50670.7789460729,40856.222384552,37368.3374711048,28685.0271626686,33281.7263582823
"63","SSP2",2082,10530.7361424988,5999.56248394112,6314.96652204275,10140.6278019303,487.976732246099,2250.70037290937,2209.96806563119,50054.4348500242,50746.2752409641,40917.0956033469,37424.0139592898,28727.7660609978,33331.3140512268
"64","SSP2",2083,10546.4374511761,5933.14026372704,6254.72094129854,10058.082906384,488.70270543532,2254.0487869212,2213.25588133768,50128.901879498,50821.7715358554,40977.9688221417,37479.6904474748,28770.504959327,33380.9017441713
"65","SSP2",2084,10471.823225155,5956.05952494955,6238.91098044496,9975.53176792857,489.42867862454,2257.39720093304,2216.54369704417,50203.3689089718,50897.2678307467,41038.8420409365,37535.3669356599,28813.2438576562,33430.4894371158
"66","SSP2",2085,10366.6120832946,5921.73122230469,6192.5074714641,9887.43203428504,490.154651813761,2260.74561494487,2219.83151275066,50277.8359384456,50972.764125638,41099.7152597313,37591.0434238448,28855.9827559854,33480.0771300603
"67","SSP2",2086,10216.7113253808,5887.00191820393,6290.22264351889,10090.1395902815,490.683057420085,2263.18278585203,2222.22457667874,50332.0373834088,51027.7147299711,41144.0223368573,37631.5680174996,28887.0906175713,33516.1699436044
"68","SSP2",2087,10103.0743426925,5849.77515477397,6380.56229999533,10283.6478855821,491.21146302641,2265.61995675919,2224.61764060682,50386.238828372,51082.6653343042,41188.3294139834,37672.0926111544,28918.1984791571,33552.2627571485
"69","SSP2",2088,10044.857092822,5944.85296593774,6538.6947539644,10474.2932595772,491.739868632735,2268.05712766636,2227.01070453489,50440.4402733352,51137.6159386374,41232.6364911094,37712.6172048092,28949.3063407429,33588.3555706927
"70","SSP2",2089,9959.58074300145,6007.16263195352,6676.52204374383,10654.8951865193,492.268274239059,2270.49429857352,2229.40376846297,50494.6417182984,51192.5665429705,41276.9435682354,37753.141798464,28980.4142023287,33624.4483842368
"71","SSP2",2090,9866.48887929951,6062.54075447861,6807.6946655064,10826.2611916731,492.796679845384,2272.93146948068,2231.79683239104,50548.8431632617,51247.5171473036,41321.2506453614,37793.6663921188,29011.5220639146,33660.541197781
"72","SSP2",2091,9797.99200180527,5985.26361527286,6608.31636782328,10455.636844892,493.150898647854,2274.56523670384,2233.40103232513,50585.1773177392,51284.3535037481,41350.952070957,37820.8322148564,29032.3753428095,33684.7361590727
"73","SSP2",2092,9726.26913146306,5979.57073072959,6566.6668957654,10332.137854383,493.505117450324,2276.19900392701,2235.00523225921,50621.5114722168,51321.1898601927,41380.6534965525,37847.998037594,29053.2286217044,33708.9311203645
"74","SSP2",2093,9692.90510378921,5971.04589349609,6522.50796670485,10205.9411592371,493.859336252794,2277.83277115017,2236.6094321933,50657.8456266943,51358.0262166372,41410.3549221481,37875.1638603316,29074.0819005993,33733.1260816562
"75","SSP2",2094,9620.4551475205,5960.28193294984,6476.55542142431,10078.55909351,494.213555055264,2279.46653837334,2238.21363212738,50694.1797811719,51394.8625730818,41440.0563477436,37902.3296830692,29094.9351794943,33757.321042948
"76","SSP2",2095,9559.38956359826,5946.80517197842,6428.70575702797,9949.72739301219,494.567773857734,2281.1003055965,2239.81783206147,50730.5139356494,51431.6989295263,41469.7577733392,37929.4955058068,29115.7884583892,33781.5160042398
"77","SSP2",2096,9333.10297929209,5804.79762498371,6309.27320377392,9816.52131883983,494.699875259315,2281.70959832329,2240.41609804349,50744.0642968902,51445.4365806096,41480.8345426207,37939.6266542205,29123.5654237857,33790.5392076258
"78","SSP2",2097,9188.89026881375,5702.32439953515,6149.76939871847,9557.65589476524,494.831976660896,2282.31889105008,2241.01436402551,50757.614658131,51459.1742316929,41491.9113119022,37949.7578026342,29131.3423891821,33799.5624110118
"79","SSP2",2098,9102.07246185608,5608.09293699391,6055.27382652582,9421.85565723376,494.964078062477,2282.92818377687,2241.61263000753,50771.1650193718,51472.9118827761,41502.9880811837,37959.8889510479,29139.1193545786,33808.5856143979
"80","SSP2",2099,9187.87587359358,5466.91406840053,5934.38932349432,9283.83329959366,495.096179464058,2283.53747650366,2242.21089598954,50784.7153806127,51486.6495338594,41514.0648504652,37970.0200994616,29146.896319975,33817.6088177839
"81","SSP2",2100,9288.54314718994,5327.40257758857,5814.3150747885,9145.41394128753,495.228280865639,2284.14676923045,2242.80916197156,50798.2657418535,51500.3871849427,41525.1416197467,37980.1512478753,29154.6732853715,33826.6320211699
