"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"24","SSP3",2043,7945.19358429023,4184.48919743061,7086.32528146355,156.389789604864,1115.1139050117,1094.93300364614,24799.5677170538,25142.3413928712,23651.1976201016,21632.1011263616,19926.5190925369,23119.6906996132,7028.83002836707
"25","SSP3",2044,7926.18797817402,4220.39330312652,7175.31011584081,157.874097994803,1113.61312937219,1093.45938846532,24766.19122795,25108.5035819417,23619.3666644711,21602.9875710056,19899.7009941347,23088.5750723763,7019.37028005489
"26","SSP3",2045,7905.45823659385,4256.3274717588,7267.315648607,159.464548580256,1112.11235373268,1091.9857732845,24732.8147388462,25074.6657710122,23587.5357088405,21573.8740156496,19872.8828957325,23057.4594451395,7009.91053174271
"27","SSP3",2046,7877.70763830534,4299.5821111577,7360.85402914445,160.902707177015,1109.76717813199,1089.68303976733,24680.6592228435,25021.7893739789,23537.7953089258,21528.3799405374,19830.9757989126,23008.8368476806,6995.12832822983
"28","SSP3",2047,7845.50080717495,4344.72115006838,7457.48461853217,162.420915313197,1107.4220025313,1087.38030625015,24628.5037068407,24968.9129769456,23488.054909011,21482.8858654253,19789.0687020928,22960.2142502216,6980.34612471695
"29","SSP3",2048,7812.8295672627,4390.26872150941,7557.1425501008,164.029214604235,1105.07682693061,1085.07757273297,24576.348190838,24916.0365799122,23438.3145090963,21437.3917903131,19747.1616052729,22911.5916527627,6965.56392120407
"30","SSP3",2049,7768.04858773635,4426.24795266132,7651.18699705877,165.707664633599,1102.73165132992,1082.77483921579,24524.1926748353,24863.1601828789,23388.5741091815,21391.897715201,19705.254508453,22862.9690553038,6950.78171769118
"31","SSP3",2050,7721.09235776953,4458.43391082649,7744.202769742,167.461945427632,1100.38647572923,1080.47210569861,24472.0371588325,24810.2837858456,23338.8337092668,21346.4036400888,19663.3474116331,22814.3464578448,6935.9995141783
"32","SSP3",2051,7659.5470010741,4505.13322524492,7841.28686907277,168.994114576995,1097.23792364725,1077.38053489785,24402.0149573187,24739.29375426,23272.053959527,21285.3248599455,19607.0843851446,22749.0674312272,6916.15343628419
"33","SSP3",2052,7596.03957823489,4553.81921692866,7943.0939250736,170.602758137561,1094.08937156528,1074.28896409709,24331.9927558048,24668.3037226744,23205.2742097873,21224.2460798022,19550.8213586562,22683.7884046096,6896.30735839007
"34","SSP3",2053,7532.4387433089,4582.25462336166,7986.0112872351,170.963602545816,1090.9408194833,1071.19739329634,24261.9705542909,24597.3136910889,23138.4944600475,21163.1672996589,19494.5583321677,22618.509377992,6876.46128049595
"35","SSP3",2054,7463.9688637855,4546.36388200747,7843.97600883653,167.451936078698,1087.79226740132,1068.10582249558,24191.9483527771,24526.3236595033,23071.7147103077,21102.0885195156,19438.2953056792,22553.2303513744,6856.61520260184
"36","SSP3",2055,7395.54478746416,4508.71328824291,7694.18636118182,163.800955489836,1084.64371531935,1065.01425169482,24121.9261512632,24455.3336279177,23004.934960568,21041.0097393723,19382.0322791907,22487.9513247568,6836.76912470772
"37","SSP3",2056,7347.05573197764,4523.0963717719,7696.5428659519,163.349583908106,1080.7362288593,1061.17748141765,24035.025634075,24367.2319926275,22922.0584633339,20965.2083868167,19312.2074808451,22406.9372884659,6812.13930165346
"38","SSP3",2057,7239.37305794289,4470.35993234571,7528.24374988812,159.562877232319,1076.82874239926,1057.34071114049,23948.1251168867,24279.1303573372,22839.1819660999,20889.407034261,19242.3826824994,22325.923252175,6787.5094785992
"39","SSP3",2058,7118.91189479509,4386.30621241085,7382.74325763949,157.062045301366,1072.92125593922,1053.50394086333,23861.2245996985,24191.028722047,22756.3054688659,20813.6056817053,19172.5578841538,22244.9092158841,6762.87965554494
"40","SSP3",2059,7123.33731017911,4344.16657088211,7219.78479769271,153.183120968072,1069.01376947918,1049.66717058616,23774.3240825103,24102.9270867568,22673.4289716318,20737.8043291496,19102.7330858081,22163.8951795932,6738.24983249067
"41","SSP3",2060,7123.16187460242,4302.65451137013,7055.68716867358,149.332395030729,1065.10628301913,1045.830400309,23687.4235653221,24014.8254514665,22590.5524743978,20662.002976594,19032.9082874625,22082.8811433023,6713.62000943641
"42","SSP3",2061,7071.79123396317,4352.98361561632,7159.24020578781,151.03151750531,1060.61763059391,1041.42298178414,23587.5982118066,23913.6203358619,22495.3496389925,20574.9275821009,18952.6983485055,21989.8177752796,6685.32695810636
"43","SSP3",2062,7019.16396616007,4403.39929656426,7263.56631057966,152.735470695836,1056.12897816868,1037.01556325928,23487.7728582912,23812.4152202573,22400.1468035871,20487.8521876078,18872.4884095485,21896.7544072569,6657.03390677631
"44","SSP3",2063,6962.37017805488,4454.07637474398,7368.5403149977,154.440962296974,1051.64032574345,1032.60814473441,23387.9475047758,23711.2101046527,22304.9439681818,20400.7767931147,18792.2784705915,21803.6910392341,6628.74085544626
"45","SSP3",2064,6904.52773619519,4504.5661517201,7473.75823442357,156.140668935498,1047.15167331822,1028.20072620955,23288.1221512603,23610.004989048,22209.7411327765,20313.7013986216,18712.0685316345,21710.6276712114,6600.44780411622
"46","SSP3",2065,6811.61476426322,4533.87430797098,7518.40695393284,156.593715850033,1042.66302089299,1023.79330768469,23188.2967977449,23508.7998734434,22114.5382973711,20226.6260041285,18631.8585926775,21617.5643031887,6572.15475278617
"47","SSP3",2066,6773.72549248169,4487.99919172817,7343.03004665596,152.65627748127,1037.82225026533,1019.04014345681,23080.6405139842,23399.6555903542,22011.8671511914,20132.7198665792,18545.3564802913,21517.200457705,6541.64221608902
"48","SSP3",2067,6670.31945695484,4403.49776634586,7142.88601072085,148.676020063879,1032.98147963766,1014.28697922894,22972.9842302234,23290.511307265,21909.1960050117,20038.8137290299,18458.8543679051,21416.8366122212,6511.12967939188
