"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"23","SSP3",2042,778.05330719524,405.836259997905,386.699685559447,667.774013586188,27.5950526923288,109.094537764773,107.120186896887,2426.20719255562,2459.74164634835,2313.85911372096,2116.32557235173,1949.46397842509,2261.86038825546
"24","SSP3",2043,776.254545591575,408.829404346669,391.26286041813,673.745361937961,27.5579638168472,108.947910259764,106.97621299991,2422.9462712064,2456.4356533265,2310.74919276855,2113.48114452959,1946.84381938579,2258.82035570933
"25","SSP3",2044,774.397676028497,412.337276742246,396.176050181427,680.139934729021,27.5208749413656,108.801282754754,106.832239102934,2419.68534985718,2453.12966030465,2307.63927181614,2110.63671670744,1944.2236603465,2255.78032316321
"26","SSP3",2045,772.372356448824,415.848086321262,401.256024144597,686.991780415674,27.4837860658839,108.654655249745,106.688265205957,2416.42442850796,2449.82366728281,2304.52935086373,2107.7922888853,1941.6035013072,2252.74029061708
"27","SSP3",2046,769.661091098797,420.074114308511,406.42063243935,693.187534542243,27.4258294176371,108.425528897953,106.463285494509,2411.32877464563,2444.65758251518,2299.66965661918,2103.34746545481,1937.50912977882,2247.9898069573
"28","SSP3",2047,766.514446678012,424.484250294037,411.755973297415,699.728151374029,27.3678727693902,108.196402546162,106.23830578306,2406.23312078329,2439.49149774756,2294.80996237464,2098.90264202431,1933.41475825044,2243.23932329752
"29","SSP3",2048,763.322428985436,428.934300377356,417.258465184274,706.656891355604,27.3099161211433,107.96727619437,106.013326071612,2401.13746692096,2434.32541297993,2289.9502681301,2094.45781859381,1929.32038672206,2238.48883963774
"30","SSP3",2049,758.947275813322,432.449512616336,422.451015322985,713.887848858555,27.2519594728964,107.738149842578,105.788346360164,2396.04181305862,2429.15932821231,2285.09057388555,2090.01299516331,1925.22601519368,2233.73835597796
"31","SSP3",2050,754.359598172886,435.594117724427,427.586768458569,721.445494095515,27.1940028246495,107.509023490787,105.563366648715,2390.94615919628,2423.99324344468,2280.23087964101,2085.56817173281,1921.13164366531,2228.98787231817
"32","SSP3",2051,748.346546081953,440.156694420481,432.947149318397,728.046256592197,27.1161922225571,107.201406333352,105.261316627951,2384.10490962309,2417.05743576103,2273.7064213331,2079.60070470732,1915.63468130724,2222.61003638427
"33","SSP3",2052,742.141797873524,444.913371768892,438.568302505625,734.97647972685,27.0383816204647,106.893789175918,104.959266607187,2377.26366004989,2410.12162807739,2267.18196302519,2073.63323768183,1910.13771894917,2216.23220045037
"34","SSP3",2053,735.927923196847,447.691543661772,440.937932633222,736.531039311954,26.9605710183723,106.586172018483,104.657216586424,2370.4224104767,2403.18582039374,2260.65750471728,2067.66577065633,1904.64075659109,2209.85436451646
"35","SSP3",2054,729.238337266399,444.184976977742,433.095626910695,721.402372658771,26.8827604162799,106.278554861049,104.35516656566,2363.58116090351,2396.25001271009,2254.13304640938,2061.69830363084,1899.14379423302,2203.47652858256
"36","SSP3",2055,722.553226361441,440.506470690399,424.825173089487,705.673524602346,26.8049498141875,105.970937703614,104.053116544896,2356.73991133031,2389.31420502644,2247.60858810147,2055.73083660534,1893.64683187495,2197.09869264865
"37","SSP3",2056,717.815789905861,441.911714483461,424.955284643827,703.728963448641,26.7083835620793,105.589171785104,103.678259678736,2348.24963091537,2380.70657399234,2239.51145906136,2048.32495733266,1886.8248688182,2189.18352818345
"38","SSP3",2057,707.295068879478,436.759303734926,415.66285296147,687.415391659351,26.6118173099712,105.207405866595,103.303402812577,2339.75935050043,2372.09894295824,2231.41433002125,2040.91907805998,1880.00290576144,2181.26836371825
"39","SSP3",2058,695.525874778831,428.547158683818,407.629219656722,676.641517490693,26.515251057863,104.825639948085,102.928545946417,2331.26907008549,2363.49131192413,2223.31720098115,2033.5131987873,1873.18094270468,2173.35319925304
"40","SSP3",2059,695.958242948534,424.430067270092,398.631665827956,659.930661331425,26.4186848057548,104.443874029575,102.553689080257,2322.77878967055,2354.88368089003,2215.22007194104,2026.10731951462,1866.35897964792,2165.43803478784
"41","SSP3",2060,695.941102691041,420.37429134076,389.571214159755,643.341287134206,26.3221185536467,104.062108111065,102.178832214097,2314.2885092556,2346.27604985592,2207.12294290093,2018.70144024194,1859.53701659116,2157.52287032264
"42","SSP3",2061,690.922132053873,425.291502675157,395.288769577692,650.6613039301,26.2111898668418,103.623561609749,101.74822235822,2304.53545747536,2336.38819373363,2197.82151645329,2010.1940741133,1851.70041335973,2148.43047229743
"43","SSP3",2062,685.780387498398,430.21717265283,401.049008990341,658.002132010862,26.1002611800369,103.185015108434,101.317612502343,2294.78240569512,2326.50033761134,2188.52009000564,2001.68670798467,1843.8638101283,2139.33807427222
"44","SSP3",2063,680.231569120304,435.168381440503,406.845021395471,665.34958774307,25.9893324932319,102.746468607119,100.887002646466,2285.02935391487,2316.61248148905,2179.21866355799,1993.17934185603,1836.02720689687,2130.24567624701
"45","SSP3",2064,674.580296065047,440.101290685297,412.654501272086,672.672121185017,25.878403806427,102.307922105803,100.456392790589,2275.27630213463,2306.72462536676,2169.91723711035,1984.6719757274,1828.19060366544,2121.15327822181
"46","SSP3",2065,665.502591910774,442.964731238544,415.1197261969,674.62389986686,25.7674751196221,101.869375604488,100.025782934711,2265.52325035439,2296.83676924447,2160.6158106627,1976.16460959876,1820.35400043401,2112.0608801966
